_id,tipo_identificacion,numero_identificacion,nombres,apellidos,telefono,correo,rol,empresa.nit,empresa.nombre,empresa.pais,empresa.ciudad,empresa.direccion,empresa.telefono,empresa.correo,empresa.cantidad_buques,pais,ciudad,imagen,is_enabled,account_No_Expired,account_No_Locked,credential_No_Expired,_class,password,inspecciones[0].fecha,inspecciones[1].fecha,inspecciones[2].fecha,inspecciones[0].resultado,inspecciones[1].resultado,inspecciones[2].resultado,inspecciones[0].observaciones,inspecciones[1].observaciones,inspecciones[2].observaciones
6816ad9504ea5839aa7eac06,CE,98869474266,Barbara,Harris,001-755-880-8792x0809,patriciastone@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac07,CE,88767443472,Michael,Andrews,321-832-3204x1256,thomasweber@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac08,TI,42420768270,Matthew,Richards,3319033538,joshualopez@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac09,TI,87958687943,Anthony,Luna,+1-595-662-3741x965,shawjulie@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac0a,CE,30247520536,Donald,Harris,9746384833,luis23@example.com,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac0b,CC,3410930224,Brett,Boone,+1-451-857-0847,jefferymorris@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac0c,CE,28165887156,Laura,Lawrence,(385)936-8444x40663,amiller@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac0d,CE,27302095338,Christian,Jenkins,(925)445-5630,powellsteven@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac0e,TI,73507890854,Nathan,Boone,(222)211-2133,randallwood@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac0f,TI,21881982604,Daniel,Sawyer,993-331-0771,markhenson@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac10,TI,88041197512,Larry,Meadows,001-707-461-4683,leslie28@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac11,CC,65197776816,Daniel,Taylor,667.478.9093,chaselamb@example.com,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac12,CC,47694769539,Eddie,Peterson,890.728.3289,anna82@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac13,TI,69062273154,Alexander,White,669-280-8854,masonmurphy@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac14,CE,46526573088,Bonnie,Ware,3585550817,cindy00@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac15,TI,31079447475,Jeffrey,Fox,+1-794-817-4642,mrodriguez@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac16,TI,14304244655,Erik,Sutton,(798)562-9870,wberger@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac17,CC,65345961847,Phillip,Gonzalez,623.514.7185x77531,kimberlybaker@example.com,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac18,TI,28408264279,Elizabeth,Johnson,609.473.8762x261,eric13@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac19,CE,92790726975,Ronald,Gutierrez,(777)854-8927x4950,lisa54@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac1a,CC,94227584738,Cynthia,Johnson,001-285-799-2056x7469,chelsea57@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac1b,CE,52302792310,Kim,Washington,9792176814,sandrastewart@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac1c,CC,60731600145,Yvette,James,962.432.7674x780,melissachavez@example.com,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac1d,CE,45115599770,Adrian,Mccoy,303-783-8185x000,april66@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac1e,CC,69398386282,Steven,Hernandez,582.878.6482,pittmanmichelle@example.com,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac1f,CE,86755017077,Michael,Shaw,+1-433-669-4085,tabithalynn@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac20,CE,37148682134,Shelly,Edwards,001-711-751-9226x41048,uwilson@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac21,CE,25659255910,Steven,Acosta,001-803-578-7595x4528,gmann@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac22,CE,23525482254,Tony,Miller,001-959-932-9380x81841,kenneth27@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac23,CE,27439448752,Troy,Weeks,001-413-921-5381x330,kmyers@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac24,CC,95480275680,Robert,Burke,890.308.1199x02546,samanthaowens@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac25,CC,49545060709,Evan,Lopez,(889)901-0170x69377,melendezcatherine@example.net,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac26,CC,74561105630,Lori,Hubbard,371-828-4893x7170,amber92@example.com,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac27,CC,373723372,Lee,Davis,412-706-9920x0078,duncaneric@example.com,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac28,CC,83950469618,Jared,Price,+1-627-367-4967x289,kristy30@example.com,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ad9504ea5839aa7eac29,TI,80367187079,James,Hunter,001-943-682-4840x115,rmiller@example.org,AGENTE_NAVIERO,596959868-4,Hernández and Sons,Colombia,Cartagena,"Avenida carrera 129 # 1S-8, Casa 2, 415834, Paicol, Huila",302 368 61 17,garciavictor@caicedo-camargo.com,5,Trinidad y Tobago,San Fernando,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db87,CE,41368647972,Tyler,Walker,(823)784-4263,andersondanielle@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db88,TI,59225442160,Amanda,Nelson,+1-416-429-6952x7727,carrillomeredith@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db89,TI,38987833389,Kelly,Russo,490-471-0409x08542,vcooper@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db8a,CC,55875592385,Kendra,Howell,001-671-703-8791x8077,karen14@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db8b,TI,57057798472,Douglas,Robertson,+1-572-549-6111x825,taylormatthew@example.net,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db8c,TI,27377925613,Sarah,Stone,+1-794-804-9817,smithjoel@example.org,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db8d,CC,61062654931,Johnathan,Hill,363-587-0276x305,tracy31@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db8e,CE,24638184497,Sandra,Christensen,8862737319,johnsongrant@example.net,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db8f,TI,97035514374,David,Davis,+1-529-433-9449x8005,dgarcia@example.org,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db90,CC,93009853247,Desiree,Scott,+1-433-485-7748x787,lanesara@example.org,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db91,CE,45379429349,Beverly,Weber,7028115353,rossmargaret@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db92,CE,55804253545,Christie,Welch,(255)475-9755x399,aharris@example.net,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db93,CE,99510450705,Gina,Romero,822.353.9800x92394,maria78@example.org,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db94,TI,39265834841,Sarah,Lopez,983.357.0684x364,franciscocompton@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db95,CE,52266633422,Denise,Moreno,847.544.1486,sheilachristian@example.net,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db96,CC,92508764457,Darlene,Hopkins,(917)208-3691x00296,mayssarah@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db97,CC,11919213430,Michael,Williams,684-413-4922,cmorales@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db98,CE,83478924662,William,Marshall,825.729.0719,dalenoble@example.net,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db99,CC,9662324379,Christina,Watson,001-218-787-7427,timothymartin@example.org,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db9a,CE,47207547754,Joseph,Ellis,(857)761-9441,riley91@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
6816ada4366564566291db9b,CE,6299825285,Robert,Strickland,345-708-3443,michael20@example.com,ADMIN,,,,,,,,,,,perfil-usuario.jpg,true,true,true,true,com.app.collections.Usuario.Usuario,$2a$10$rj3PmRqB76o2VrobVRdCf.s2Q4S3HDnvVHeAmi8Uxdp.GWrLoqiMq,,,,,,,,,
